time,sku,itemCondition,comment,link,platform,amount,shelfLocation,ownerName
01/26/2024 1:26 PM,30094,NEW,"API., VENETIAN BRONZE ","<a href=""https://www.homedepot.com/p/Kwikset-Balboa-Venetian-Bronze-Privacy-Door-Handle-with-Lock-for-Bedroom-or-Bathroom-featuring-Microban-Technology-300BL11PCPV1/300772176"">https://www.homedepot.com/p/Kwikset-Balboa-Venetian-Bronze-Privacy-Door-Handle-with-Lock-for-Bedroom-or-Bathroom-featuring-Microban-Technology-300BL11PCPV1/300772176</a>",other,1,Y38,Luka Ng
01/26/2024 1:31 PM,30095,NEW,MISSING 1 PIECE,"<a href=""https://www.homedepot.com/p/Husky-Screwdriver-Set-22-Piece-HUSKY022/320613634"">https://www.homedepot.com/p/Husky-Screwdriver-Set-22-Piece-HUSKY022/320613634</a>",other,1,Y14,Luka Ng
01/26/2024 1:36 PM,30096,SEALED,"API., SATIN NICKEL ","<a href=""https://www.homedepot.com/p/Kwikset-Cove-Satin-Nickel-Privacy-Door-Knob-with-Lock-for-Bedroom-or-Bathroom-featuring-Microban-Technology-300CV15CPV1/302238842"">https://www.homedepot.com/p/Kwikset-Cove-Satin-Nickel-Privacy-Door-Knob-with-Lock-for-Bedroom-or-Bathroom-featuring-Microban-Technology-300CV15CPV1/302238842</a>",other,1,Y38,Luka Ng
01/26/2024 1:46 PM,30097,NEW,"MISSING UNLOCK TOOL, MATTE BLACK, PRIVACY ","<a href=""https://www.homedepot.com/p/Kwikset-Pismo-Round-Matte-Black-Bed-Bath-Door-Knob-Featuring-Microban-Antimicrobial-Technology-with-Lock-730PSKRDT514CP/308051307"">https://www.homedepot.com/p/Kwikset-Pismo-Round-Matte-Black-Bed-Bath-Door-Knob-Featuring-Microban-Antimicrobial-Technology-with-Lock-730PSKRDT514CP/308051307</a>",other,1,Y38,Luka Ng
01/26/2024 2:20 PM,30098,USED,"35’, DAMAGED ","<a href=""https://www.homedepot.com/p/Milwaukee-35-ft-x-1-5-16-in-Wide-Blade-Tape-Measure-with-17-ft-Reach-48-22-0235/311009907"">https://www.homedepot.com/p/Milwaukee-35-ft-x-1-5-16-in-Wide-Blade-Tape-Measure-with-17-ft-Reach-48-22-0235/311009907</a>",other,1,Y38,Luka Ng
01/26/2024 2:29 PM,30099,NEW,"ALL MAIN PART IN, SATIN NICKEL ","<a href=""https://www.homedepot.com/p/Kwikset-Cove-690-Satin-Nickel-Keyed-Entry-Door-Knob-and-Single-Cylinder-Deadbolt-Combo-Pack-690CV15CPK6/302238879"">https://www.homedepot.com/p/Kwikset-Cove-690-Satin-Nickel-Keyed-Entry-Door-Knob-and-Single-Cylinder-Deadbolt-Combo-Pack-690CV15CPK6/302238879</a>",other,1,Y38,Luka Ng
01/26/2024 2:38 PM,30100,NEW,MAIN PART IN,"<a href=""https://www.homedepot.com/p/Prime-Line-Sliding-Glass-Door-Handle-Set-3-15-16-in-Diecast-White-Mortise-Hook-Style-C-1204/100577594"">https://www.homedepot.com/p/Prime-Line-Sliding-Glass-Door-Handle-Set-3-15-16-in-Diecast-White-Mortise-Hook-Style-C-1204/100577594</a>",other,1,Y38,Luka Ng
01/26/2024 2:44 PM,30101,NEW,MAIN PART IN,"<a href=""https://www.homedepot.com/p/Prime-Line-Extruded-Aluminum-White-Surface-Mount-Handles-with-Anti-Lift-Hook-Latch-C-1118/100113202"">https://www.homedepot.com/p/Prime-Line-Extruded-Aluminum-White-Surface-Mount-Handles-with-Anti-Lift-Hook-Latch-C-1118/100113202</a>",other,1,Y38,Luka Ng
01/26/2024 3:00 PM,30102,NEW,"PT., MAIN PART IN, FACTORY RESET","<a href=""https://www.homedepot.com/p/Defiant-Single-Cylinder-Castle-Electronic-Keypad-Deadbolt-Satin-Nickel-KS01-SN/320580303"">https://www.homedepot.com/p/Defiant-Single-Cylinder-Castle-Electronic-Keypad-Deadbolt-Satin-Nickel-KS01-SN/320580303</a>",other,1,Y38,Luka Ng
01/26/2024 3:12 PM,30103,NEW,"API., PT., FACTORY RESET","<a href=""https://www.homedepot.com/p/Defiant-Single-Cylinder-Square-Electronic-Keypad-Deadbolt-Matte-Black-DK01-MB/320580304"">https://www.homedepot.com/p/Defiant-Single-Cylinder-Square-Electronic-Keypad-Deadbolt-Matte-Black-DK01-MB/320580304</a>",other,1,Y14,Luka Ng
01/26/2024 3:16 PM,30104,USED LIKE NEW,MISSING 3” & 6” SOCKET EXTENSION,"<a href=""https://www.homedepot.com/p/Husky-3-8-in-Drive-Wobble-Extension-Set-3-Pieces-H3DWOBEXT3PC/202923528"">https://www.homedepot.com/p/Husky-3-8-in-Drive-Wobble-Extension-Set-3-Pieces-H3DWOBEXT3PC/202923528</a>",other,1,Y14,Luka Ng
01/26/2024 3:21 PM,30105,NEW,"TOOL ONLY, UNTEST ","<a href=""https://www.homedepot.com/p/RYOBI-ONE-18V-18-Gauge-Cordless-AirStrike-Narrow-Crown-Stapler-Tool-Only-P361/315771443"">https://www.homedepot.com/p/RYOBI-ONE-18V-18-Gauge-Cordless-AirStrike-Narrow-Crown-Stapler-Tool-Only-P361/315771443</a>",other,1,Y14,Luka Ng
01/26/2024 3:35 PM,30106,USED,"UNTEST, MISSING CHARGER, 800 PEAK AMPS","<a href=""https://www.homedepot.com/p/VECTOR-800-Peak-Amp-Automotive-Jump-Starter-Portable-Power-Triple-15W-USB-Ports-120-PSI-Air-Compressor-J7CV/313803282"">https://www.homedepot.com/p/VECTOR-800-Peak-Amp-Automotive-Jump-Starter-Portable-Power-Triple-15W-USB-Ports-120-PSI-Air-Compressor-J7CV/313803282</a>",other,1,N33,Luka Ng
01/26/2024 3:43 PM,30107,NEW,"SAME SIZE, DIFFERENT BRAND ","6"" / 150mm Welding C Clamp Fastener Fastening Holding Grip Quick Release https://a.co/d/3Rrundz",other,1,Y14,Luka Ng
01/26/2024 3:49 PM,30108,SEALED,"DIFFERENT QUANTITY, UNCOUNTABLE ","<a href=""https://www.homedepot.ca/product/kreg-tool-company-8-1-14-inch-square-maxi-loc-head-coarse-zinc-plated-steel-pocket-hole-screw-100-pack/1000711142"">https://www.homedepot.ca/product/kreg-tool-company-8-1-14-inch-square-maxi-loc-head-coarse-zinc-plated-steel-pocket-hole-screw-100-pack/1000711142</a>",other,1,Y14,Luka Ng
01/26/2024 3:52 PM,30109,SEALED,"UNCOUNTABLE, SAME ITEM, DIFFERENT QUANTITY ","<a href=""https://www.homedepot.ca/product/kreg-tool-company-2-1-2-inch-coarse-zinc-plated-steel-square-head-pocket-screw-50-pack-/1000710573"">https://www.homedepot.ca/product/kreg-tool-company-2-1-2-inch-coarse-zinc-plated-steel-square-head-pocket-screw-50-pack-/1000710573</a>",other,1,Y14,Luka Ng
01/26/2024 3:58 PM,30110,NEW,MISSING ACCESSOIRES ,"Twist Step Drill Bit Hex Shank 3/8"" with Adjustable Depth Stop Collar Pocket Hole Jig Drill Bit for Kreg Jig Bit https://a.co/d/9kXsex5",other,1,Y14,Luka Ng
01/26/2024 4:01 PM,30111,NEW,MISSING 1 PACK,"<a href=""https://www.homedepot.ca/product/kreg-tool-company-6-inch-no-2-square-driver-combo-2-pack/1001614912"">https://www.homedepot.ca/product/kreg-tool-company-6-inch-no-2-square-driver-combo-2-pack/1001614912</a>",other,1,Y14,Luka Ng
01/26/2024 4:13 PM,30112,NEW,API.,"<a href=""https://www.homedepot.com/p/Kwikset-Tylo-Antique-Brass-Hall-Closet-Door-Knob-200T-5-CP-V1/300772160"">https://www.homedepot.com/p/Kwikset-Tylo-Antique-Brass-Hall-Closet-Door-Knob-200T-5-CP-V1/300772160</a>",other,1,Y14,Luka Ng
01/26/2024 4:25 PM,30113,NEW,"API., SATIN NICKEL ","<a href=""https://www.homedepot.com/p/Kwikset-Balboa-Satin-Nickel-Passage-Door-Handle-for-Hall-or-Closet-featuring-Microban-Technology-200BL15CPV1/300772173"">https://www.homedepot.com/p/Kwikset-Balboa-Satin-Nickel-Passage-Door-Handle-for-Hall-or-Closet-featuring-Microban-Technology-200BL15CPV1/300772173</a>",other,1,Y14,Luka Ng
01/26/2024 4:30 PM,30114,AS IS,"LATCH BROKEN, MISSING LATCH","<a href=""https://www.homedepot.com/p/Prime-Line-Diecast-White-Patio-Door-Handle-Offset-Thumb-turn-C-1280/100552652"">https://www.homedepot.com/p/Prime-Line-Diecast-White-Patio-Door-Handle-Offset-Thumb-turn-C-1280/100552652</a>",other,1,Y14,Luka Ng
01/26/2024 4:42 PM,30115,USED LIKE NEW,"11 PIECE, 1/2” DRIVE, API., SAME","<a href=""https://www.homedepot.com/p/Husky-1-2-in-Drive-Deep-SAE-Socket-Set-11-Piece-H2DDPSAE11PCSR/203559438"">https://www.homedepot.com/p/Husky-1-2-in-Drive-Deep-SAE-Socket-Set-11-Piece-H2DDPSAE11PCSR/203559438</a>",other,1,Y14,Luka Ng
01/26/2024 5:02 PM,30116,NEW,"API., PT., FACTORY RESET ","<a href=""https://www.homedepot.com/p/Schlage-Camelot-Satin-Nickel-Electronic-Keypad-Deadbolt-Door-Lock-with-Accent-Door-Handle-FBE365-V-CAM-619-ACC/203274430"">https://www.homedepot.com/p/Schlage-Camelot-Satin-Nickel-Electronic-Keypad-Deadbolt-Door-Lock-with-Accent-Door-Handle-FBE365-V-CAM-619-ACC/203274430</a>",other,1,Y14,Luka Ng
01/26/2024 5:37 PM,30117,SEALED,MISSING 18 PADS,Always Maxi Overnight - Extra Heavy - 54 ct. https://a.co/d/evn9baf,Amazon,1,N42,Luka Ng
01/26/2024 6:07 PM,30118,NEW,"SOFT, QUEEN","Royalisneeo 100% Talalay Natural Latex Pillow, Medium Support Bed Pillow Helps Relieve Pressure,Perfect Package Best Gift with Removable Cotton Cover for Back, Stomach and Side Sleepers https://a.co/d/4THXRPr",Amazon,1,M42,Luka Ng
01/26/2024 6:37 PM,30119,NEW,API.,"23.6'' 10 pcs Metal Vase Column Stand Yellow/Gold Wedding Flower Stand, Geometric Wedding Centerpiece For Tables https://a.co/d/8iFRYGn",other,1,N33,Luka Ng
01/26/2024 6:55 PM,30120,USED,"FT., MISSING EDGE BRUSH, SAME BRAND","yeedi vac Robot Vacuum with Advanced Mapping, 3000Pa Suction, Deep Cleaning, Virtual Boundary, Carpet Boost, App Control, Google Home, Alexa Compatible, Ideal for Hard Floor, Carpet and Pet Family https://a.co/d/hL58mb9",other,1,M43,Luka Ng
01/27/2024 11:05 AM,30121,NEW,"MINOR DAMAGE, API. ","Made for Amazon Universal Tilting TV Wall Mount for 50-86"" TVs and Compatible with Amazon Fire TVs https://a.co/d/8OnC7xm",Amazon,1,F33,Kofi Kwong
01/27/2024 11:14 AM,30122,NEW,19”WITH BASKET,"Air Fryer Basket for Oven, 18.9"" x 13.1"" Stainless Steel Oven Air Fryer Basket and Tray, Large Capacity Air Fryer Tray, Non-stick Mesh Basket Set for Bacon, Fries, Chicken, Vegetables, etc. https://a.co/d/6ri3GDg",Amazon,1,H22,Kofi Kwong
01/27/2024 11:23 AM,30123,NEW,"BLUE, 34.2”","STEP2GOLD Ta-Da Chair Series 2 - Portable Walking Stick, Cane with Seat, Foldable Chair, Hiking Stick, for Camping, Hiking, Lightweight Aluminum, Easy Carry, Anti-Slip https://a.co/d/747OZuy",Amazon,1,B24,Kofi Kwong
01/27/2024 11:49 AM,30124,SEALED,"SIMILAR ITEM, 57.5”-62.1” WHITE","Extra Tall Wide Baby Gate Walk Through, Stand 38"" Tall, 57.4-62.2 Inch Pressure Mounted No Drill Dog/Puppy/Pet Long Large Gates - Safety gate for The House doorways and stairways https://a.co/d/6DlYyBl",Amazon,1,C35,Kofi Kwong
01/27/2024 12:18 PM,30125,NEW,"LIGHT BULB MISSING, PT.","Torjim Softbox Lighting Kit, 27"" x 27"" Professional Photography Lighting Kit with 85W 3000-7500K E26 LED Bulbs, Continuous Lighting System Kit for Portrait, Product, Video Recording & Photography https://a.co/d/94TyC03",Amazon,1,C23,Kofi Kwong
01/27/2024 12:35 PM,30126,NEW,ARMY GREEN,Mens Waxed Canvas Backpack Leather Rucksack for Men Wax Leather Backpacks Travel Vintage Bookbag with Laptop Compartment Rustic Large Waterproof Army Green https://a.co/d/jj6OEg5,Amazon,1,H12,Kofi Kwong
01/27/2024 12:53 PM,30127,NEW,DARK GREY,"ROMOON Dresser Organizer with 5 Drawers, Fabric Storage Drawer Unit, Dresser Tower for Bedroom, Hallway, Entryway, Closets, Nursery - Wide Dark Indigo https://a.co/d/dOEH0Mx",Amazon,1,C35,Kofi Kwong
01/27/2024 1:05 PM,30128,SEALED,36x100 ,"KORUSER Temporary Floor Protection 36’’ x 100’ - Anti Slip, Easily Applied Save Your Time - 100% Paint Proof – Reusable Material,Coverage of 300 sqft! https://a.co/d/brS88fH",Amazon,1,E35,Kofi Kwong
01/27/2024 1:21 PM,30129,NEW,ACCESSORIES MAY MISSING ,"GOPIE Micro ATX pc case, T07 Portable Mini Tower Computer Chassis with Al-Alloy Handle, Gaming Desktop Computer Hosting case with Tempered Glass - Support MATX, Mini-ITX, Support 335MM GPU - Black https://a.co/d/b551LAo",Amazon,1,D23,Kofi Kwong
01/26/2024 11:55 AM,30130,NEW,24x24 inch 12 PACK,"Art3d 12-Pack Smooth Drop Ceiling Tile 2ft x 2ft in Off White, PVC Ceiling Panel 24 x 24in. https://a.co/d/iGQqI0F",Amazon,1,B24,Yifei Chen
01/26/2024 12:16 PM,30131,NEW,"36 inch, API.","SaniteModar Linear Shower Drain 36 inch with 2 in 1 Tile Insert Cover, Brushed Polished 304 Stainless Steel Shower Drain with Hair Strainer Adjustable Leveling Feet……… https://a.co/d/7dRMCpG",Amazon,1,C32,Yifei Chen
01/26/2024 12:33 PM,30132,SEALED,"EVERSPROUT 5-to-13 Feet Christmas Light Pole Hanger (18-20 Foot Reach) | Hook for Installing and Hanging Christmas Lights & Holiday Lights | Lightweight, Telescoping Extension Pole",<p>No</p>,other,1,NS5,Yifei Chen
01/26/2024 12:48 PM,30133,NEW,NO PART LIST,AODSK U-Shaped Design Keyboard Stand https://a.co/d/1EpTg90,Amazon,1,C23,Yifei Chen
01/26/2024 1:04 PM,30134,NEW,API.,Rug Tufting Frame Tufting Kit 27.5'' Newest Aluminum Metal Tufting Frame for Rug Making Primary Tufting Cloth Stand Tufting Fabric Rug Tufting Kit Rug Frame for Tufting Supplies Carpet Tufting Gun Kit https://a.co/d/7Lbfsfw,Amazon,1,C23,Yifei Chen
01/26/2024 1:50 PM,30135,NEW,"NO PART LIST, 20 ft",BOWSEN 20FT Heavy-Duty U+O Ring Shape Universal Garage Door Bottom Seals Weatherstrip Rubber with Aluminum Track Retainer Base Kit https://www.amazon.ca/dp/B07Q6PNJMT?ref_=cm_sw_r_apin_dp_90AA18J5B8N9C53338D9&language=en-CA,Amazon,1,C23,Yifei Chen
01/26/2024 2:01 PM,30136,NEW,PT. MINOR DAMAGE,Red by Kiss 1875 Watt Ceramic Tourmaline Professional Hood Dryer BOD04 https://a.co/d/4brcU6w,Amazon,1,B24,Yifei Chen
01/26/2024 2:14 PM,30137,NEW,"LIGHT PINK 35.4x47.3 inch, API. PT.",GLANT Air Mat Tumble Track AirSpot - Gymnastics Training Springboard - Round Inflatable Springboard https://a.co/d/e5XwRHY,Amazon,1,D33,Yifei Chen
01/26/2024 2:25 PM,30138,SEALED,"MINOR DAMAGE, BROWN , 9.3""D x 23.6""W x 1.5""H","QEEIG Floating Shelves Wall Shelf 24 inches Long Bathroom Bedroom Kitchen Living Room Mounted Shelve Set of 2 Farmhouse Shelfs 9.3"" D x 23.6"" W, Rustic Brown (008-60BN) https://a.co/d/6KKZNh7",Amazon,1,D33,Yifei Chen
01/26/2024 2:39 PM,30139,NEW,UT.,"Herdio 6.5 Inches Outdoor Speakers Waterproof Wired 200Watt with Powerful Bass Expansive Stereo Sound Coverage All-Weather Durability (Pair,Withe) https://a.co/d/c0LTUio",Amazon,1,H33,Yifei Chen
01/26/2024 2:51 PM,30140,NEW,SMOKE WHITE 20 inch,"Mixi Carry On Luggage Wide Handle Luxury Design Rolling Travel Suitcase PC Hardside with Aluminum Frame Hollow Spinner Wheels, with Cover, 20 inch, Smoke White https://a.co/d/41d5AHP",Amazon,1,M23,Yifei Chen
01/26/2024 3:20 PM,30141,NEW,PT. NO PART LIST,"Twinkle Star 6 Feet 208 LED Cherry Blossom Tree Light for Home Festival Party Wedding Indoor Outdoor Christmas Decoration, Warm White (1 Pack) https://a.co/d/bffMRrN",Amazon,1,C33,Yifei Chen
01/26/2024 3:45 PM,30142,AS IS,"MISSING ACCESSORIES , FLOOR ONE S3","Tineco Floor One S3 Cordless Hardwood Floors Cleaner, Lightweight Wet Dry Vacuum Cleaners for Multi-Surface Cleaning with Smart Control System https://a.co/d/7bEWnrs",Amazon,1,E14,Yifei Chen
01/26/2024 3:59 PM,30143,NEW,UT. API.,"LMSOD 4 Lights Bathroom Vanity Light, Farmhouse Vanity Wall Sconce Light Fixtures in Black Metal Industrial Pipe… https://a.co/d/22nqjCQ",Amazon,1,D34,Yifei Chen
01/26/2024 4:15 PM,30144,AS IS,UT. MP. SPRING 4 ft 2PCS  NEW,"Adust 2PCS 4FT LED Whip Lights with New Spring, Spiral RGB, 300 Colors, 178 Modes, Bluetooth Remote Control, Waterproof IP67 for Can-Am ATV UTV RZR Polaris Dune Buggy Offroad Truck Accessories https://www.amazon.com/dp/B09VBLS7CL?ref_=cm_sw_r_apin_dp_56YG31YCA3A5WPZS26M3&language=en-US",Amazon,1,NS5,Yifei Chen
01/26/2024 4:42 PM,30145,NEW,"OATMEAL KING, NO MANUAL NO PART LIST",HAOBO Home Upholstered Headboard Foldable King Size Headboards Eastern King/California King Linen Panel with Height Adjustments https://a.co/d/1OYrbXE,Amazon,1,C15,Yifei Chen
01/26/2024 4:57 PM,30146,NEW,API.,"Kastele Ergonomic Home Office Desk Chair - Swivel Adjustable Comfortable Task Chair with Lumbar Support, Foot Ring and Rolling casters for managerial, Executive, Drafting,Computer, Grey https://a.co/d/bwzgpY5",Amazon,1,D35,Yifei Chen
01/26/2024 5:19 PM,30147,NEW,MAVY BLUE 5 PCS,Travelers Club Sky Plus Carry-On Spinner Luggage Set https://a.co/d/4BPzuGk,Amazon,1,K35,Yifei Chen
01/26/2024 5:39 PM,30148,NEW,UT. DAMAGE ON LEFT LIGHT,SEPEY 2pcs Headlights for Nissan Altima 19-21 Headlight Assembly Driver & Passenger Side Fits for Nissan Altima 2019 2020 2021 (Without Bulbs) https://a.co/d/9Ueyj1J,Amazon,1,E25,Yifei Chen
01/26/2024 5:48 PM,30149,NEW,GREY,BRASS TACKS Leathercraft Men's Heavy Duty Canvas Genuine Leather Buckle Cargo Pocket Utility Cinched Backpack https://a.co/d/5qHg075,Amazon,1,D23,Yifei Chen
01/26/2024 5:59 PM,30150,NEW,UT. API. BAMBOO 19.7”,"Teru Ji Kaikang Hand Woven Bamboo Pendant Light,19.7"" Bamboo Rattan Ceiling Hanging Light,for Living Room Kitchen Dining Room Farmhouse https://a.co/d/8cVBZcV",Amazon,1,B32,Yifei Chen
01/26/2024 6:11 PM,30151,NEW,API.,"Pre-Cut Wall molding kit Pieces, All Edges precut, Factory Primed Wall molding Pieces to Make 3 top 3 Middle 3 Bottom Frames P-3 https://a.co/d/0xnb9Yr",Amazon,1,D24,Yifei Chen
01/26/2024 6:19 PM,30152,NEW,API.,"Zapuno Laptop Lap Desk, Foldable Laptop Table Tray with 4 USB Ports Storage Drawer and Cup Holder, Laptop Bed Desk Laptop Stand for Bed Lap Tray Portable Standing Table for Bed Couch Floor https://a.co/d/g1VFx39",Amazon,1,B23,Yifei Chen
01/26/2024 6:25 PM,30153,NEW,24x24 inch,"LUIYO Large Ottoman Wood Tray- with Leather Handle Decorative Wooden 24 x 24 x1.5 Inches Square Serving Tray Best for Coffee Table, Living Room and Kitchen (Large 24 * 24) https://a.co/d/4s2VkcJ",Amazon,1,B25,Yifei Chen
01/26/2024 6:41 PM,30154,NEW,API. PT.,"Torjim Softbox Photography Lighting Kit, Professional Photo Studio Lighting with 2x27x27in Soft Box | 2X 85W 3000-7500K E26 LED Bulb,Continuous Lighting Kit for Video Recording, Portraits Shooting https://www.amazon.ca/dp/B0B9SDSK22?ref_=cm_sw_r_apin_dp_NK30CM3TEAN84TWB84RY&language=en-CA",Amazon,1,C33,Yifei Chen
01/26/2024 6:55 PM,30155,NEW,NO PART LIST,STARSIKI 2 Tiers Dual Monitor Stand Monitor Riser with Wireless Charging and 4 USB 3.0 Hub Ports Metal Strong&Sturdy for PC Monitor Laptop Computer TV Printer Space Saving Desk Organizer https://a.co/d/405pcch,Amazon,1,C24,Yifei Chen
01/27/2024 11:50 AM,30156,NEW,ALL PARTS IN ,"<p>Furnulem Wide Dresser with 9 Large Drawers for 55'' Long TV Stand Entertainment Center,Wood Shelf Storage for Bedroom,Living Room,Closet,Entryway,Sturdy Metal Frame(Black Oak https://a.co/d/2Ya6dXT</p>",Amazon,1,C14,Yk Li
01/27/2024 12:22 PM,30157,NEW,12 PCS,"<hr /><p>STICKGOO 3D Wall Panels Peel and Stick, Wave Design Faux Wood Panels for Wall, Brown Wood Grain Wall Panels for Interior Wall Decor, PVC Accent Wall Panels with Double Sided Tape Attached https://a.co/d/7qccKHu</p>",Amazon,1,D34,Yk Li
01/27/2024 12:34 PM,30158,NEW,"POWER TEST,    MISSING ACCESSORY ","<p>Neatfi Ultra 3,500 Lumen LED Desk Lamp, Color Correlated Temperature, 3 Light Modes, Dimmable, 45W, 26 Inch Wide Metal Shade, 540 SMD LEDs (CCT with Clamp, White) https://a.co/d/axJEgx2</p>",Amazon,1,C43,Yk Li
01/27/2024 12:45 PM,30159,NEW,,"<p>DLLT 48W Dimmable Flush Mount LED Ceiling Light Fixture, 17.6"" Round Close to Ceiling Lights with Remote Control, Modern Ceiling Lighting for Bedroom/Kitchen/Living Room/Dining Room, 3000K/4000K/6000K https://a.co/d/bPwfMlE</p>",Amazon,1,F24,Yk Li
01/27/2024 12:53 PM,30160,NEW,,"<p>Ganeed LED Flush Mount Ceiling Light, 19.6Inch Modern Ceiling Light Fixture,39W LED Light Fixture,Black Ceiling Lamp for Dining Room Hallway Living Room Bedroom Office https://a.co/d/7GfLd2p</p>",Amazon,1,F24,Yk Li
01/27/2024 1:03 PM,30161,NEW,,"<p>7PMBEANE Caged Ceiling Fans with Light Remote Control, 21” Farmhouse Flush Mount Ceiling Fan, Industrial Low Profile Ceiling Fan with 6 Speeds for Bedroom, Kitchen (Black) https://a.co/d/iPKOKql</p>",Amazon,1,A21,Yk Li
01/27/2024 1:37 PM,30162,USED LIKE NEW,,"<p>FTPGBL Pool Cue Stick Billiard Pool Cue Stick Pool Sticks Set of 2/4 Pool Table Sticks with 13mm Tip for Professionals or Beginners Hardwood Pool Stick 42inch,48inch,57inch Cue for Pool Table https://a.co/d/cMra5jU</p>",Amazon,1,AS2,Yk Li
01/27/2024 1:46 PM,30163,SEALED,,<p>BEST LEARNING i-Poster My World Interactive Map - Educational Talking Toy for Children of Ages 5 to 12 Years Old - Geography Learning Game as a Birthday Gift for Kids Ages 8-12 https://a.co/d/fqMhrju</p>,Amazon,1,H23,Yk Li
01/27/2024 1:54 PM,30164,SEALED,ALL PARTS IN ,"<p>Medline Shower Chair Bath Seat with Padded Armrests and Back, Great for Bathtubs, Supports up to 350 lbs, 1 Count https://a.co/d/hc4BE2b</p>",Amazon,1,K13,Yk Li
01/27/2024 2:10 PM,30165,NEW,POWER TEST,"WEWARM Space Heater for Indoor Use, 1500W Electric Room Heaters Infrared Quartz Heaters with Thermostat, Portable Space Heater with 6 Heating Elements and Remote Control for Office Bedroom https://a.co/d/3OKc5kw",Amazon,1,H33,Yk Li
01/27/2024 2:23 PM,30166,NEW,ALL PARTS IN ,"<p>Medline Shower Chair Bath Seat with Padded Armrests and Back, Great for Bathtubs, Supports up to 350 lbs, 1 Count https://a.co/d/ixdj3IE</p>",Amazon,1,M24,Yk Li
01/27/2024 2:39 PM,30167,NEW,UNTEST,<p>Jingle Joy 5ft Large Twinkle Lighted Outdoor Christmas Deer Set with LED Lights – 3-Piece Holiday Reindeer Family Decor for Yard Display - Weather-Resistant Decorations for Festive Season with Stakes https://a.co/d/aNQiOUd</p>,Amazon,1,K14,Yk Li
01/27/2024 3:01 PM,30168,NEW,ALL PARTS IN ,"<p>ChooChoo Bathroom Wall Cabinet, Over The Toilet Space Saver Storage Cabinet, Medicine Cabinet with 2 Door and Adjustable Shelves, Cupboard https://a.co/d/hTccLkE</p>",Amazon,1,H34,Yk Li
01/27/2024 4:19 PM,30169,NEW,MISSING BOLTS ,"<ul><li>Stander Security Pole and Curve Grab Bar, Elderly Tension Mounted Floor to Ceiling Transfer Pole, Bathroom Safety Assist and Stability Rail, Metallic Black https://a.co/d/hDyLZ3I</li></ul>",Amazon,1,NS1,Yk Li
01/26/2024 12:22 PM,30170,NEW,"API., COLOR:BROWN","<a href=""https://a.co/d/gMPxjT9"">https://a.co/d/gMPxjT9</a>",Amazon,1,T21,Jasper Jia
